,qid1,qid2,question1,question2,is_duplicate
8314,23303,36882,"Teaching school kids about money - what are the real life examples of math, budgeting, finance?",Construction loan for new house replacing existing mortgaged house?,0
8315,2255,35283,How to sell jewelery without getting ripped off?,Will I see a collection on my credit report if I paid the bill in full?,0
8316,14158,22344,How will I pay for college?,"Can a trade happen ""in between"" the bid and ask price?",0
8317,23221,48712,"U.S. credit/debit card for non-U.S. citizens to use on e-commerce sites to buy digital goods, e.g. ebooks?",Purchasing ETFs when (pretty much) everything else is maxed out,0
8318,41578,97830,Should a retail trader choose a broker with access to dark pools,Formula for Cost of Potential Home from Monthly Mortgage,0
8319,1432,30035,What are some of the best companies for Roth IRA account?,Is contributing to traditional IRA then converting to Roth a way around MAGI limit?,0
8320,56315,57784,Should I have more than one brokerage account?,What is Inflow and Outflow of money in the context of ETFs,0
8321,30583,69727,What gives non-dividend stocks value to purchasers?,Is credit card arbitrage still viable?,0
8322,108351,89513,Transferring money from India to US,Selling online - Is private transportation indicative of a scam? Does PayPal make it safe?,0
8323,115736,116870,Is rent considered a debt?,How to plan investment and retire at an age of 45?,0
8324,4067,89330,I'm an American in my mid 20's. Is there something I should be doing to secure myself financially?,Effects of moving around on pension,0
8325,107745,1625,Change IRA contribution to prior year,"Best way to start investing, for a young person just starting their career?",0
8326,66758,9267,Are there special exceptions to the rule that (US) capital gains taxes are owed only when the gain materializes?,Should credit card payments be broken up into amounts smaller than $10K?,0
8327,54471,69937,What legal action can Paypal take against me if I don't pay them and I have a negative balance?,Brief concept about price movement of a particular stock,0
8328,15759,27172,Does the expense ratio of a fund-of-funds include the expense ratios of its holdings?,"What's the difference between ""direct credit"" vs. ""local wire transfer""?",0
8329,21976,69948,What is the process through which a cash stock transaction clears?,Question about MBS and how it pays,0
8330,109341,47856,When is paying into a UK pension bad tax planning? (LTA),Oversimplify it for me: the correct order of investing,0
8331,39743,47303,How to pay the due amount after fiing the IT returns in India,How do I correct an HSA distribution when I was refunded by a health provider?,0
8332,16576,47,"Which should I prefer, traditional or Roth 401k?",Are warehouse clubs like Costco and Sam's Club worth it?,0
8333,11673,21227,Why do lenders do a hard pull when they can do a soft pull instead or are these different reports?,e-gold VAP - safe to use?,0
8334,74922,76981,Mortgage loan implications when tearing down existing house and building new one?,Ghana scam and direct deposit scam?,0
8335,5126,84497,What value is the 3-digit code on the credit card?,"I purchased a drug in country A, and consumed it in country B; neither A nor B is the US; is that a qualified medical expense from the HSA standpoint?",0
8336,10892,86763,"I have a mortgage with PMI, what happens to PMI when I get to the 'safe' LTV ratio?","Best price or exact match, How market order would be matched when all are limit orders?",0
8337,35144,65,Why would a long-term investor ever chose a Mutual Fund over an ETF?,When does Ontario's HST come into effect?,0
8338,13826,9909,cost basis of donated clothing?,"How to access a really old, untouched bank savings account?",0
8339,119,47418,What are the pitfalls of loaning money to friends or family? Is there a right way to do it?,Can I preemptively pay my credit card bill before a charge is posted?,0
8340,19035,4007,"F1 student, as a non-resident, filing married separate tax return with US Citizen wife",How to get rid of spare change,0
8341,107288,64237,"Investment Ideas Starting With $25,000",Can a company stop paying dividends?,0
8342,47303,76714,How do I correct an HSA distribution when I was refunded by a health provider?,Has my credit card been compromised?,0
8343,12114,23942,Cashing a foreign check in US,Upside-down mortgage - pay it down or invest elsewhere?,0
8344,60418,86763,Why would I buy a bond with a negative yield?,"Best price or exact match, How market order would be matched when all are limit orders?",0
8345,55615,8126,"When buying a property without using a realtor as a buyers agent, can you build a discount of the buyer's agent commission into the contract?",Why is interest on MMA lower in the US than in Europe?,0
8346,107688,1470,Traditional vs Roth 401K,"Can you explain ""time value of money"" and ""compound interest"" and provide examples of each?",0
8347,76025,99686,How can a non resident of US open a US Bank Account?,Can I qualify for the foreign earned income exclusion if I am employed by a US based company?,0
8348,111086,24716,Can I be arrested for not returning money someone else deposited in my bank account?,My employer is switching 401k plan providers. How might this work in practice?,0
8349,11193,23971,What factors are to be considered when deciding to go with a 15 year fixed vs a 30 years fixed?,"Which state do you pay taxes in if you work in a different state than your employer? Specifically, if you live DC and work for a company in New York?",0
8350,106586,47856,Medical expenses incurred during HSA and later filing,Oversimplify it for me: the correct order of investing,0
8351,101888,67521,How do I prepare for a year long trip as an employee trying to qualify for the FEIE via the physical presence test?,Why do HSA qualifying plans have a max deductible?,0
8352,106620,54056,US Taxes Free Fillable Forms Error,What's the tax on a hobby orchard?,0
8353,16808,62233,Why are big companies like Apple or Google not included in the Dow Jones Industrial Average (DJIA) index?,Do i need to pay taxes if i stayed more than 183 days in financial year?,0
8354,27077,29815,What should I be wary of when opening a savings account?,Difference between GOOGL and GOOG,0
8355,6703,78411,Convert Traditional IRA to Roth IRA when income limits are not satisfied by Roth IRA?,Why would I ever invest in a traditional IRA over a Roth IRA,0
8356,12012,809,Would it make sense to buy a rental property as an LLC and not in my own name?,What are advantages & disadvantages of using a Peer-to-Peer lending site or network?,0
8357,21775,54192,How do wire transfers get settled?,Non-Resident W-8BEN Form reason code,0
8358,112583,55501,Is losing money in the stock market exponentionally worse than gaining?,What retirement accounts are available without age based withdrawal penalties?,0
8359,102450,73846,401(k) funds - taxes living abroad?,HSA distributions and tracking receipts,0
8360,48073,86342,"Why would anyone want to pay off their debts in a way other than ""highest interest"" first?",Withdrawing large sums of money,0
8361,116454,25088,What is an advantage of getting dividends from stock?,Using Loan to Invest - Paying Monthly Installments by Selling Originally Bought Shares,0
8362,108411,57155,Tax Refund after deadline [U.S.A],How can I legally and efficiently help my girlfriend build equity by helping with a mortgage?,0
8363,13323,26810,What are the basics of apartment rental finances?,Should I sign the back of my credit card?,0
8364,38917,90660,Withdrawing HSA excess contributions?,"Gave my full name, age, office address and mobile number to a probable scammer",0
8365,61180,75604,"Worked in 2015, got paid in 2016. How do I report my 2015 salary without W-2?",Ex Spouse Buy Out Of Home Equity Help!,0
8366,22917,81447,"Why would I want a diversified portfolio, versus throwing my investments into an index fund?",What does a stock's quoted value represent?,0
8367,47856,67424,Oversimplify it for me: the correct order of investing,"What is a ""retail revolving account,"" and does it improve my credit score?",0
8368,116900,55405,Do monthly payments decrease on a mortgage later in the loan?,What is insider trading exactly?,0
8369,22537,40224,How do euro hedged index funds work?,How does end-of-year interact with mutual fund prices (if it does)?,0
8370,1469,30286,What impact does the new mortgage rules have on CMHC policies? [Canada],Non-Resident Alien investing in a Vanguard mutual fund: is this allowed?,0
8371,1384,14095,What percentage of my budget should the mortgage be?,Taxes and childcare expenses deduction for a dual-income couple in Alberta?,0
8372,20895,77546,How can I correct a Free Fillable Forms reported error?,Payroll taxes on exercised stock options,0
8373,60418,70394,Why would I buy a bond with a negative yield?,Credit Card no interest period,0
8374,45109,55405,Does mutual fund front-load fee count toward IRA contribution limits?,What is insider trading exactly?,0
8375,107009,20342,Am I looking for a financial advisor?,Is there an investment vehicle that simplifies the work of setting up a bond or CD ladder?,0
8376,21616,44322,"Should I lease, buy new, or buy used?",Is PhD stipend on 1099-MISC tax-exempt?,0
8377,4114,80869,What's the most conservative split of financial assets for my portfolio in today's market?,Should I pay off my car loan within the year?,0
8378,23034,44291,In your 20s how much money should you have and how to properly use & manage it?,Taxable Scholarship Qualifications,0
8379,116496,20342,Should a middle class person emulate a very wealthy investor for  of cash hold?,Is there an investment vehicle that simplifies the work of setting up a bond or CD ladder?,0
8380,104867,7409,Intelligent Investor Example from Chapter 1,Who keeps track of my contributions to my Roth IRA?,0
8381,114922,21160,"Do you have to pay taxes on a Unison ""investment""?","If low-cost index funds are considered the best investment, why are there so many high-cost, managed funds?",0
8382,104312,13352,"Scenarios for a 25 yo finishing a PhD staying in Academia, but hope to invest her $100 K USD","Will ""rate shopping"" affect my credit score?",0
8383,30738,7800,What percent of my salary should I save?,Why would a company care about the price of its own shares in the stock market?,0
8384,21598,57134,Significance of first name on joint tax return,Should I early exercise unvested ISOs when the FMV is above the strike price?,0
8385,70193,84203,Would I make more if paid weekly instead of monthly?,What tax class in Germany I will belong to?,0
8386,75408,99290,Is the co-pay the same regardless of where the drug is purchased in the United States?,I am 21 years old and I wish to invest my $15.000 of savings but don't know how to,0
8387,110754,29063,Personal checks containing entire account number,"Do I pay taxes where I live, or where I work?",0
8388,33519,78287,Should you always rollover a 401k to a personal IRA after leaving a company?,US citizen nonresident income tax,0
8389,115906,13160,Sugar daddy wants full name and email address?,What are possible ways to transfer money from India to other countries and getting transferred from other countries to India?,0
8390,15692,65978,"What is the ""Bernanke Twist"" and ""Operation Twist""? What exactly does it do?",Safe and cheap way to send money from Canada to South America,0
8391,105547,64348,Is the objective of this mutual fund only dividend return? (WILCX),"Am I liable for an auto accident if I'm a cosigner but not on the title, registration, or insurance policy?",0
8392,14648,47391,Is it OK to use a credit card on zero-interest to pay some other credit cards with higher-interest?,"Why do stocks go up? Is it due to companies performing well, or what else?",0
8393,3792,93878,What should I do with my paper financial documents?,"My software business makes nothing for years, then a big chunk of money all in one year. Is a C-corp the best structure for tax purposes?",0
8394,46631,60709,How do I record monetary advances and money spent thereof in personal accounting?,"F1 student in US, correcting mistake in wrong tax form filed",0
8395,56315,98728,Should I have more than one brokerage account?,How can a retailer automatically get details of my new payment cards,0
8396,11470,12145,How does anyone make significant money on very low volume stocks?,How can a person with really bad credit history rent decent housing?,0
8397,10841,111191,How bad would maxing out my credit card once a year affect my score,I won USD 50K! Now what should I do with it?,0
8398,1581,492,Can I claim a UK or foreign charity donation as tax deductible in Canada?,"Saving $1,000+ per month…what should I do with it?",0
8399,76025,85059,How can a non resident of US open a US Bank Account?,What should I do if I lost money in a scam?,0
8400,105447,48712,Can I find out who recently has been reporting very old addresses to my credit report?,Purchasing ETFs when (pretty much) everything else is maxed out,0
8401,116431,39297,Possible executive assistant job scam,"For a car, would you pay cash, finance for 0.9 or lease for 0.9?",0
8402,116092,82006,Is my friend being scammed,What is it called when you sell and reinvest to pay lower taxes?,0
8403,65852,71777,How do gold sovereign coins compare to other gold investments? [UK],"What happens if one brings more than 10,000 USD with them into the US?",0
8404,107058,23192,"I believe this to be fraud — hired, then asked to cash check and send cash as Bitcoin",cross-currency accounting,0
8405,116197,15608,If the market always goes up then why doesn't everybody invest and become rich?,Recommendation for learning fundamental analysis?,0
8406,26809,91271,Any reason to be cautious of giving personal info to corporate fraud departments?,What forces affect the value of my ETF?,0
8407,14401,24341,How to avoid having my father's down payment assistance get taxed as a gift,Tax Consequences of a Gift,0
8408,116009,48073,Is there a US federal law that requires a 90 day waiting period to reopen a savings account once it is closed?,"Why would anyone want to pay off their debts in a way other than ""highest interest"" first?",0
8409,104015,74789,Where should a young person living in Switzerland invest their money?,Do altcoin trades count as like-kind exchanges? (Deferred capital gains tax),0
8410,11757,32262,"In the US, will closing a bank account negatively affect your credit score?",Calculation for balancing portfolio percentage vs. risk,0
8411,29722,55188,How bad is it to have a lot of credit available but not used?,What does F[YY]e mean in reporting,0
8412,28968,2917,How are long-term capital gains taxed if the gain pushes income into a new tax bracket?,Confusion about Roth 401K: Better for me to do pre-tax or Roth post-tax contributions?,0
8413,114884,40224,What's the lowest risk highest reward I can invest in for 5 years?,How does end-of-year interact with mutual fund prices (if it does)?,0
8414,30308,41440,Taxes when exercising stock options in a privately held startup,Why not pay in full upfront for a car?,0
8415,26642,84308,How does this retirement fund calculator work?,Childhood savings account closed years ago due to parents negligence. Can I reclaim it?,0
8416,29153,44815,ETF vs Mutual Fund: How to decide which to use for investing in a popular index?,Foreign currency losing value -- can I report this as a loss for tax purposes?,0
8417,101344,3975,InitiativeQ - new currency some sort of get rich quick scheme?,How does applying for credit affect your credit score?,0
8418,65,67941,When does Ontario's HST come into effect?,Scam or Real: A woman from Facebook apparently needs my bank account to send money,0
8419,13560,24183,Can you beat the market by investing in double long ETFs?,Are S-Corp tax savings irrelevant at a high level of business income?,0
8420,49260,5,"H1B first time filing W4, should I file as Resident Alien or Non Resident Alien?","What are the differences between a ""traditional"" IRA and a Roth IRA?",0
8421,57718,79717,Should I overpay to end a fixed-rate mortgage early?,Do I make money in the stock market from other people losing money?,0
8422,57959,63165,How to start investing for an immigrant?,Calculating interest accrued with extended Initial Payment Date,0
8423,107546,27886,how long is it allowed for Brokerages to send updated 1099,What are the laws or rules on 401(k) loans and switching providers?,0
8424,17039,94304,How can I come up with a good personal (daily) budget?,I'm trying to figure out a formula for when I'll be able to retire at any given month,0
8425,24002,66027,Do jumbo loan limits apply to the amount borrowed or to the property price? Can I avoid a jumbo with a higher down payment?,How to get information about historical stock option prices for a defunct company?,0
8426,16992,21597,First time investor and online brokerage accounts,Is it possible to not pay self employment taxes on income reported in box 7 of 1099-MISC,0
8427,48230,854,Can I negotiate a 0 transaction fee with my credit card company?,Are credit card rewards taxable?,0
8428,18579,39099,How does paying off one of two mortgages affect my credit score?,List of Investments from safest to riskiest?,0
8429,100735,95133,How does one annually convert each previous year's Traditional IRA contributions to Roth IRA?,Foreign priced expenses - actual card charge amount is OK?,0
8430,76725,90887,My friend wants to put my name down for a house he's buying. What risks would I be taking?,Just left my job. Should I roll my 401k to a Roth IRA?,0
8431,20262,6270,To decrease spread cost with a currency account in exchange of currencies,No transaction fee ETF trades - what's the catch?,0
8432,36347,5,What's the difference between Buy and Sell price on the stock exchange,"What are the differences between a ""traditional"" IRA and a Roth IRA?",0
8433,66376,77103,New grad with new job seeking advice on how much I should put towards my 401(k),Company stock listed in multiple exchanges?,0
8434,101283,14900,Correctly Accounting for Inflation?,Deduct Health Care Premiums for Family When Employer Only Pays for Me,0
8435,48907,55732,Is there a free stock query service?,"Accidentally contributed to a dependent care FSA instead of health/vision FSA, what are my options?",0
8436,20376,85903,What are the advantages or disadvantages of paying off student loans early?,Do overdrafts on a checking account affect credit score?,0
8437,11352,16029,Wash sale rule + Mutual Funds/ETFs?,"Website for managing personal cash inflow and outflow, applicable to India?",0
8438,16600,84320,Is there a mathematical formula to determine a stock's price at a given time?,Amex cash back at a grocery store,0
8439,4036,52270,Best way to buy Japanese yen for travel?,My credit score has been erased. What happened?,0
8440,107968,73556,Am I required to amend my tax return if I overpaid my taxes?,Could a large corporation be taken down through a massive stock sale over time?,0
8441,111978,8134,Can I use the address given to me by my Registered Agent for an EIN?,"What ETF best tracks the price of gasoline, or else crude oil?",0
8442,14084,30222,Record retention requirements for individuals in the U.S.?,"What is an ""Options Account""?",0
8443,107687,337,"In the U.S., can I deduct coffee as an expense if I am a self-employed software developer?",Should you co-sign a personal loan for a friend/family member? Why/why not?,0
8444,115374,41336,How to handle shared mortgage payment if one person can't pay their share?,How can I reduce the risk of credit card closure when paying the balance in full?,0
8445,114993,5370,Savings strategy for grad students (minimal expenditures and minimal savings),Sending money from Canada to the US,0
8446,46536,71408,Should I withdraw money from IRA or refinance home to pay credit card debt?,"What is the catch with ""balance transfer"" credit cards?",0
8447,28309,47748,Whole life insurance as an investment vehicle,Is there an advantage to keeping a liquid emergency fund if one also has an untapped line of credit?,0
8448,41578,7791,Should a retail trader choose a broker with access to dark pools,What is the rationale behind stock markets retreating due to S&P having a negative outlook on the USA?,0
8449,111760,44134,Protecting onself from steep losses with a stop-limit sell order,How to invest a small guaranteed monthly income?,0
8450,78312,9655,Is state/federal taxable income affected by federal/state tax?,Data source for historical intra-day bid/ask price data for stocks?,0
8451,49726,54920,How to invest for the event of a US default?,Further Understanding of Wash Sale Rules,0
8452,112099,57466,US treasuries yield on economy news,how late can i put money into an IRA and still have it count for 2015?,0
8453,116386,41514,Wire transfer to an intermediary bank account,How to register LLC in the US from India?,0
8454,13406,20874,What is the difference between fixed-income duration and equity duration?,What's the justification for the DJIA being share-price weighted?,0
8455,119,46536,What are the pitfalls of loaning money to friends or family? Is there a right way to do it?,Should I withdraw money from IRA or refinance home to pay credit card debt?,0
8456,2559,66310,Ways to improve my stagnant credit score,Rent at $1500/month in Toronto or Mortgage even with ≥ 5 interest?,0
8457,102173,49069,Is the wash sale rule canceled by something if you don't hold the stock in question for 30 days?,Income tax in India for NRIs in USA,0
8458,102913,9355,A man wants to send me money,Treat HSA as an IRA?,0
8459,107159,94304,"Why, in case of a check scam, am I the responsible one and not the bank?",I'm trying to figure out a formula for when I'll be able to retire at any given month,0
8460,2853,93757,How to do Credit Card debt consolidation or get rates lowered?,"LLC-SCorp to self - actually, does the corp pay payroll taxes?",0
8461,15246,20705,Why are interest rates on saving accounts so low in USA and Europe?,Bill to expect after receiving basic emergency services at out-of-network hospital,0
8462,15444,92009,Emptying a Roth IRA account,the annual limit for my 401k is $500 - what can i do?,0
8463,7598,90266,Can I withdraw Roth 401k contributions penalty-free before age 59.5?,Am I hurting my credit in the long run by not using my card?,0
8464,30699,54837,Income tax return for 2013 in Germany - how to?,Calculating long intervals of Interest,0
8465,21872,58653,Where can I find announcements of official GDP figures for the US and other countries?,Opting my child out of SS taxes?,0
8466,619,67262,Why does a company pay dividends at all?,How to build credit score as fast as possible,0
8467,29180,54393,Is Bitcoin a commodity or a currency,Should I continue to invest in an S&P 500 index fund?,0
8468,16182,79525,What is the dividend tax rate for UK stock,Are consumers liable for fraud related to bank account and routing numbers?,0
8469,22506,5543,Why does heavy volume indicate the strength of a trend?,Need advice about my financial situation,0
8470,113040,72431,UK citizen with a full time job (in the UK) with a low pay US contract - Will this cause any issues with my tax return?,"Ballpark salary equivalent today of ""healthcare benefits"" in the US?",0
8471,39219,53785,How are Canada Universal Child Care Benefit (UCCB) & related tax measures changing in 2015?,Does the stock market create any sort of value?,0
8472,54933,9202,What are the tax etc. implications of giving a friend's company an interest free loan?,How do I calculate a simple moving average for stock prices?,0
8473,3789,39005,Where to find out conversion ratio between General Motors bonds and new GM stock?,How does the purchase of shares on the secondary market benefit the issuing company?,0
8474,101935,93454,I'm supposedly eligible for an inheritance from a distant relative. Offer appears to be legitimate,Why don’t index-tracking mutual funds corner themselves?,0
8475,103454,50148,Are contributions to 401k outside of payroll pre-tax?,Best starting options to invest for retirement without a 401k,0
8476,64086,89844,How should I utilize my money as I begin grad school?,Mismatch between market cap and shares outstanding*price,0
8477,113371,66872,What should I do with extra bonus,"I gave a scammer my telephone number, address, and name. How bad is it?",0
8478,100735,8311,How does one annually convert each previous year's Traditional IRA contributions to Roth IRA?,How fast does the available amount of gold in the world increase due to mining?,0
8479,102064,53647,Credit Utilization and Score. Early re-payment,I need to open a brokerage account in the US from AUSTRALIA,0
8480,4790,88333,"Are RRSP investment accounts, in Canada, available to temporary residents?","Why is a REIT (Real estate investment trust) able to grow and appreciate, given that it is not able to retain its earnings?",0
8481,66754,75206,In what ways can a public company ask for money?,Will my bank interrogate me about source of funds for a large wire transfer?,0
8482,64123,83856,How do UK Gilts interest rates and repayments work?,Why can't the government print money SECRETLY not getting risk of exchange-rate?,0
8483,104135,80478,HSA and Medicare: what if I get laid off?,Can I keep a scan of the tax returns and supporting information instead of the papers?,0
8484,109189,15246,"My friend asked me to transfer money to her overseas' family, is that legal?",Why are interest rates on saving accounts so low in USA and Europe?,0
8485,1625,44246,"Best way to start investing, for a young person just starting their career?",Calculating greeks from given option information,0
8486,16862,61674,To what extent should I seek additional credit? How much is enough?,Using fiancée's money to pay off my student debt,0
8487,12834,15692,Roth IRA = Emergency Fund. Any Safe Investments?,"What is the ""Bernanke Twist"" and ""Operation Twist""? What exactly does it do?",0
8488,18876,88568,Why would anyone buy a government bond?,Mathematical proof that NPV always negative when rate of return less than discount rate,0
8489,11,78395,"What kind of life insurance is cheaper? I'm not sure about term vs. whole vs. universal, etc",Lowest Transaction Cost for Charitable Donation,0
8490,41724,46449,Can I rely on my home equity to finance large home repairs?,Transferring money from Indian NRE account to UK,0
8491,1279,15694,Do gift cards expire? Does a gift certificate's value depreciate? How long can I keep them for?,"What does ""Yield Curve"" mean?",0
8492,23511,28935,"Over contribution to 401K between two employers, and maximizing employer match?",Capital Gains in an S Corp,0
8493,5921,78166,"Which practice to keep finances after getting married: joint, or separate?","Does scholarship money count as earned income? (Specifically for Line 29, Form 6251, exemption for AMT)",0
8494,103243,15963,The paper and printer to use to custom print secure checks,Why would I buy a Bond at a Negative Interest rate?,0
8495,103562,33693,Options for non-US person outside US with 401(k),Does a post-dated check have any *valid* use for delaying payment?,0
8496,109231,70220,What is the difference between a stock and it's ADR version?,What happens to an options contract during an all stock acquisition?,0
8497,109341,91271,When is paying into a UK pension bad tax planning? (LTA),What forces affect the value of my ETF?,0
8498,15582,80702,"""Revocable Living Trust Agreement"" without a lawyer?",ADR vs Ordinary shares,0
8499,67799,95713,How do cashier's checks work and why are they good for scams?,Money transfer from India to USA for EB-5 visa,0
8500,14491,4965,Canada: Girlfriend did not file tax return since 2006. What to do?,Should I pay off my braces all at once so that I can write them off this year as a health expense?,0
8501,4651,76725,What happens to my savings if my country defaults or restructures its debt?,My friend wants to put my name down for a house he's buying. What risks would I be taking?,0
8502,10904,49761,"If a startup can always issue new shares, what value is there to stocks/options?",Is it possible to open a US bank account without being physically present or having a SSN/EIN?,0
8503,1625,75613,"Best way to start investing, for a young person just starting their career?",Automated Call About Tax Fraud,0
8504,1598,83188,"Recent graduate with new job: Choose Roth 401(k), or traditional 401(k)?",What Happens to Cofounders' Shares when they IPO?,0
8505,106479,61570,what is DEMAT equivalent in USA,National deposit guarantee schemes,0
8506,69403,84392,Is CFD trading a good idea?,How can I cash a money order made to my baby?,0
8507,23672,61018,How do I apply for a mortgage after a cash closing on a property?,Must I go on a quarterly payment plan if I owe the IRS a lot?,0
8508,28968,62043,How are long-term capital gains taxed if the gain pushes income into a new tax bracket?,"Why is being ""upside down"" on a mortgage so bad?",0
8509,18723,88155,How to find historical stock price for a de-listed or defunct company?,I am going to recieve £10k and I am a minor,0
8510,14012,94984,"Any practical difference between ""personal checks"" and ""business checks""?",One of my stock positions has grown substantially. Should I rebalance my portfolio?,0
8511,107874,3158,Should I use a zero-interest credit card for a large one-time purchase?,How to calculate PE ratios for indices such as DJIA?,0
8512,75667,8450,Should I have a Joint account with spouse?,Calculate Income Tax amount of UK Salary,0
8513,83245,8462,Contributing to 401k and IRA in the same year,"Strategies for putting away money for a child's future (college, etc.)?",0
8514,104083,5640,Picking up money for someone else on Moneygram ? Is it safe?,How to do an international money transfer of a large sum of money to the U.S.?,0
8515,108871,47856,Foreign Earned Income Exclusion when working for a US company remotely,Oversimplify it for me: the correct order of investing,0
8516,3657,3794,Do large market players using HFT make it unsafe for individual investors to be in the stock market?,How smart is it to really be 100 debt free?,0
8517,112728,90773,Where to pay taxes?,Transfer money from US checking/saving account to NRE account,0
8518,107874,64491,Should I use a zero-interest credit card for a large one-time purchase?,Is it ever a good idea to close credit cards?,0
8519,1385,94138,Why does demand for stock rise when a company appears to have high future value?,In what situation would dilution be pursued by non-founders,0
8520,30197,72945,Best way to get started as a young engineer student trying to get into the financial world,Is the stock market a zero-sum game?,0
8521,8898,90266,Does the Black-Scholes Model apply to American Style options?,Am I hurting my credit in the long run by not using my card?,0
8522,10112,34053,Do you micro-manage index fund purchases to a particular day of the month?,When is an event worth insuring against?,0
8523,117087,83501,International transfer: who determines the exchange rate?,How are UK PAYE Tax tables calculated?,0
8524,33412,8581,How to distinguish gift from payment for the service?,What is the difference between a fund manager and a portfolio manager?,0
8525,10701,93513,What will be the long term impact of the newly defined minimum exchange rate target from francs to euro?,"The USA ""self-employment tax dodge"" mystery",0
8526,111028,95001,Is the job opportunity that I received legit?,"If my employer has a retirement program that is *not* a 401(k), should I/can I invest in one of my own?",0
8527,13248,67746,Holding bonds through maturity--pros and cons,How can I prevent future card fraud?,0
8528,26567,98671,working for US Comany In India,Why hold calls until expiration?,0
8529,55260,76002,"Is my ""retire young"" strategy a sensible one?",How can I check to see if anyone has tried to file my tax return,0
8530,30782,71777,Is there data and proof that a diversified portfolio can generate higher returns than the S&P 500 Index?,"What happens if one brings more than 10,000 USD with them into the US?",0
8531,100206,54747,Stop credit card payments for unstoppable auto renewal?,I co-signed a car but I am listed as the primary account holder for the loan,0
8532,112447,81670,What is the best way to gift NRI daughter from India?,Can an IRA be taxed?,0
8533,1551,89861,Do personal checks expire? [US],How far removed from source does one need to be to avoid Insider Trading?,0
8534,32244,65,What constitutes illegal insider trading?,When does Ontario's HST come into effect?,0
8535,107688,8898,Traditional vs Roth 401K,Does the Black-Scholes Model apply to American Style options?,0
8536,15694,52256,"What does ""Yield Curve"" mean?",Why this mutual fund (VTTHX) is not traded today ?,0
8537,68110,73168,I received $1000 and was asked to send it back. How was this scam meant to work?,How much of my income should I put towards paying off student loans vs saving for a house?,0
8538,5161,77740,Why are American-style options worth more than European-style options?,Where to report 1099-Misc income and attorney expenses for a lawsuit settlement?,0
8539,106697,13601,man wants to send me money but wants my username and password- if i create a new bank account will i be safe?,"Should you work out the yield on property or shares against the purchase price, or the current market price?",0
8540,21435,67941,What are the advantages of an IRA over general investment accounts?,Scam or Real: A woman from Facebook apparently needs my bank account to send money,0
8541,64491,85101,Is it ever a good idea to close credit cards?,"Why can we cancel cheques, but not Western Union transfers?",0
8542,105876,112833,"Capital losses from stocks - carryover, and offsetting gains / income for NON-RESIDENT ALIENS",DCA into an index?,0
8543,107858,64639,Merger/Acquisition on short and long symbols,"How to calculate the number of months until a loan is paid off (given principal, APR and payment amount)?",0
8544,21777,773,ITIN-Issue-IRS requesting for original passport/Certified copies,"For a major expensive home renovation (e.g. addition, finished basement, or new kitchen) should one pay cash or finance with a loan? Would such a loan be ""good"" debt?",0
8545,34018,80187,Can I cash in a ripped bill?,Presenting negative numbers using parentheses: where does this practice come from?,0
8546,92073,97033,Can a health care provider make a refund of an HSA payment by check?,Why invest in long term government bonds when the yield curve is inverting?,0
8547,1625,78640,"Best way to start investing, for a young person just starting their career?",Should I pay off my student loan in the UK before getting a mortgage?,0
8548,22917,70220,"Why would I want a diversified portfolio, versus throwing my investments into an index fund?",What happens to an options contract during an all stock acquisition?,0
8549,1526,95381,Where should I park my rainy-day / emergency fund?,Creating a limited company in the UK with which to invest in real estate/stock market,0
8550,31033,43231,Is there a way I can get bid/ask price data on the NSE in real time?,15 year mortgage vs 30 year paid off in 15,0
8551,28968,75921,How are long-term capital gains taxed if the gain pushes income into a new tax bracket?,"Calculating amortisation payment amount, where first payment date differs from loan start date",0
8552,751,83536,UK income tax & charitable donations: How much is income tax reduced by donations?,"Will it hurt my credit to keep a bank account at a credit union, but not use it?",0
8553,107454,564,Need help in recording mutual funds on tax returns,What kinds of exchange-traded funds (ETFs) should specifically be avoided?,0
8554,4859,73370,Do I actually have to pay my daughter minimum wage for helping around the house?,Equity market inflow meaning,0
8555,21379,99612,Moving money from my savings account to an IRA - why am I paying taxes on it?,iShares UK Equity Index Fund rate of change indicator,0
8556,108648,48230,"I gave my personal details to a clairvoyant who happens to be a scammer, what are the consequences that awaits?",Can I negotiate a 0 transaction fee with my credit card company?,0
8557,4087,83174,Should I really pay off my entire credit card balance each month or should I maintain some balance?,What caused this drop?,0
8558,62043,83708,"Why is being ""upside down"" on a mortgage so bad?",What emergencies could justify a highly liquid emergency fund?,0
8559,103289,43526,Educating others that they may be investing in a scam,When is credit card utilization calculated?,0
8560,6486,89901,How to transfer personal earnings to a company,"529 College Savings Plans - How flexible is it, and can I withdraw (and pay taxes) if unused?",0
8561,114772,93905,"Is it true that, ""just ten trading days represent 63 per cent of the returns of the past 50 years""?",Withdraw from HSA that should have never existed,0
8562,57956,7655,Federal Reserve Notes vs Coins,American credit card with a foreign billing address?,0
8563,10966,17169,What can I do to help my financial situation?,What happens to public shareholders when a public stock goes private?,0
8564,1625,23660,"Best way to start investing, for a young person just starting their career?",Is it bad practice to invest in stocks that fluctuate by single points throughout the day?,0
8565,36203,48259,Home Insurance: Must I use money from a claim for repairing everything I'm receiving money for?,Can I cash out my 401k every year (company match > withdrawal penalty)?,0
8566,53785,86723,Does the stock market create any sort of value?,Why do HDHPs have a maximum out of pocket?,0
